DATE_TIME,DC_POWER,AC_POWER
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:15,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:30,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 2:45,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:00,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:15,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:30,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 3:45,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:00,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:15,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:30,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 4:45,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:00,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:15,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:30,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 5:45,0,0
15/5/2020 6:00,37.14285714,3.585714286
15/5/2020 6:00,53.5,5.1625
15/5/2020 6:00,58,5.585714286
15/5/2020 6:00,58.42857143,5.628571429
15/5/2020 6:00,54.375,5.25
15/5/2020 6:00,0,0
15/5/2020 6:00,43.85714286,4.228571429
15/5/2020 6:00,58.57142857,5.671428571
15/5/2020 6:00,24.5,2.366666667
15/5/2020 6:00,56.125,5.425
15/5/2020 6:00,37,3.571428571
15/5/2020 6:00,41.85714286,4.028571429
15/5/2020 6:00,50.16666667,4.85
15/5/2020 6:00,37.375,3.6
15/5/2020 6:00,38.875,3.75
15/5/2020 6:00,52.625,5.075
15/5/2020 6:00,38.625,3.7375
15/5/2020 6:00,54.625,5.275
15/5/2020 6:00,54.625,5.275
15/5/2020 6:00,57,5.5
15/5/2020 6:00,34.875,3.3625
15/5/2020 6:15,278,26.8625
15/5/2020 6:15,310.5714286,30.01428571
15/5/2020 6:15,318.625,30.775
15/5/2020 6:15,316.25,30.5625
15/5/2020 6:15,311.4285714,30.1
15/5/2020 6:15,61.125,5.9125
15/5/2020 6:15,315,30.4375
15/5/2020 6:15,303.4285714,29.32857143
15/5/2020 6:15,296.3333333,28.63333333
15/5/2020 6:15,315.1428571,30.44285714
15/5/2020 6:15,279.625,27.0125
15/5/2020 6:15,298.7142857,28.85714286
15/5/2020 6:15,300,28.95714286
15/5/2020 6:15,307.1428571,29.67142857
15/5/2020 6:15,315.4285714,30.47142857
15/5/2020 6:15,303,29.25714286
15/5/2020 6:15,311.5714286,30.08571429
15/5/2020 6:15,309,29.84285714
15/5/2020 6:15,312.7142857,30.18571429
15/5/2020 6:15,301.2857143,29.08571429
15/5/2020 6:15,277.7142857,26.84285714
15/5/2020 6:30,626.5714286,60.68571429
15/5/2020 6:30,713.5,69.2
15/5/2020 6:30,720,69.8
15/5/2020 6:30,704.2857143,68.24285714
15/5/2020 6:30,692.75,67.1375
15/5/2020 6:30,716.1428571,69.42857143
15/5/2020 6:30,712.1428571,69.02857143
15/5/2020 6:30,873,84.8
15/5/2020 6:30,697.75,67.625
15/5/2020 6:30,674.3333333,65.35
15/5/2020 6:30,719.25,69.7375
15/5/2020 6:30,627.4285714,60.77142857
15/5/2020 6:30,677,65.5875
15/5/2020 6:30,680.5,65.95
15/5/2020 6:30,687,66.575
15/5/2020 6:30,702.875,68.1375
15/5/2020 6:30,683.25,66.2125
15/5/2020 6:30,696.125,67.475
15/5/2020 6:30,682.25,66.1125
15/5/2020 6:30,688.875,66.775
15/5/2020 6:30,681.25,66.0125
15/5/2020 6:30,614.875,59.55
15/5/2020 6:45,1224.75,119.275
15/5/2020 6:45,1334.285714,130.1428571
15/5/2020 6:45,1306.714286,127.4142857
15/5/2020 6:45,1338.125,130.4875
15/5/2020 6:45,1331.857143,129.8857143
15/5/2020 6:45,1373.875,134.075
15/5/2020 6:45,1298.857143,126.6714286
15/5/2020 6:45,1292.125,125.9625
15/5/2020 6:45,1380.571429,134.6428571
15/5/2020 6:45,1290,125.75
15/5/2020 6:45,1348.142857,131.5
15/5/2020 6:45,1210,117.8125
15/5/2020 6:45,1271.428571,123.8285714
15/5/2020 6:45,1400,136.6
15/5/2020 6:45,1264.142857,123.1142857
15/5/2020 6:45,1293.571429,126.0857143
15/5/2020 6:45,1296.714286,126.3714286
15/5/2020 6:45,1289.285714,125.6857143
15/5/2020 6:45,1317.714286,128.5142857
15/5/2020 6:45,1332.857143,130.0142857
15/5/2020 6:45,1264.714286,123.1571429
15/5/2020 6:45,1166.857143,113.4571429
15/5/2020 7:00,1734.571429,170.0142857
15/5/2020 7:00,1990.375,195.1
15/5/2020 7:00,1963.375,192.45
15/5/2020 7:00,1904.428571,186.7
15/5/2020 7:00,1920.25,188.25
15/5/2020 7:00,1942.142857,190.3714286
15/5/2020 7:00,1937.375,189.9125
15/5/2020 7:00,1862.571429,182.5857143
15/5/2020 7:00,1904.571429,186.7
15/5/2020 7:00,1870.857143,183.3857143
15/5/2020 7:00,2009.625,197
15/5/2020 7:00,1739.571429,170.5
15/5/2020 7:00,1875.25,183.8375
15/5/2020 7:00,1881.2,184.38
15/5/2020 7:00,1861.625,182.475
15/5/2020 7:00,1865.375,182.8375
15/5/2020 7:00,1877.125,184.0125
15/5/2020 7:00,1895.75,185.8125
15/5/2020 7:00,1873.375,183.625
15/5/2020 7:00,1897.125,185.9625
15/5/2020 7:00,1877.875,184.075
15/5/2020 7:00,1661.5,162.675
15/5/2020 7:15,1856.375,181.9375
15/5/2020 7:15,2114.285714,207.2714286
15/5/2020 7:15,2090.285714,204.9285714
15/5/2020 7:15,2035.428571,199.5285714
15/5/2020 7:15,2098.428571,205.7285714
15/5/2020 7:15,2088.714286,204.7428571
15/5/2020 7:15,2024.285714,198.4714286
15/5/2020 7:15,2022,198.225
15/5/2020 7:15,2076.285714,203.5571429
15/5/2020 7:15,1995.5,195.6125
15/5/2020 7:15,2143.714286,210.1714286
15/5/2020 7:15,1873.5,183.65
15/5/2020 7:15,2036.428571,199.6285714
15/5/2020 7:15,2034.833333,199.4833333
15/5/2020 7:15,2004.428571,196.5142857
15/5/2020 7:15,2012.428571,197.2571429
15/5/2020 7:15,2046.428571,200.6142857
15/5/2020 7:15,2062,202.1714286
15/5/2020 7:15,2045.857143,200.5571429
15/5/2020 7:15,2072.857143,203.2285714
15/5/2020 7:15,2015.285714,197.5571429
15/5/2020 7:15,1814.857143,177.8857143
15/5/2020 7:30,1842.285714,180.5857143
15/5/2020 7:30,2078,203.7125
15/5/2020 7:30,2071.25,203.05
15/5/2020 7:30,2002,196.275
15/5/2020 7:30,2023.375,198.3625
15/5/2020 7:30,2069.125,202.85
15/5/2020 7:30,2052.5,201.2
15/5/2020 7:30,1970.285714,193.1285714
15/5/2020 7:30,2036.285714,199.6285714
15/5/2020 7:30,1952.428571,191.4142857
15/5/2020 7:30,2109.875,206.85
15/5/2020 7:30,1865.142857,182.8
15/5/2020 7:30,1974,193.5125
15/5/2020 7:30,1974.666667,193.5833333
15/5/2020 7:30,1958.25,191.9375
15/5/2020 7:30,1951,191.2625
15/5/2020 7:30,1969.25,193.0375
15/5/2020 7:30,1998.75,195.925
15/5/2020 7:30,1987.714286,194.8571429
15/5/2020 7:30,2025.857143,198.6
15/5/2020 7:30,1967.125,192.825
15/5/2020 7:30,1740.125,170.5375
15/5/2020 7:45,1877.875,184.0625
15/5/2020 7:45,2142.714286,210.0714286
15/5/2020 7:45,2122.857143,208.1142857
15/5/2020 7:45,2048.142857,200.7857143
15/5/2020 7:45,2121,207.9571429
15/5/2020 7:45,2099.428571,205.8285714
15/5/2020 7:45,2072,203.1142857
15/5/2020 7:45,2041.375,200.125
15/5/2020 7:45,2067.285714,202.6428571
15/5/2020 7:45,2016.75,197.6875
15/5/2020 7:45,2176.857143,213.4285714
15/5/2020 7:45,1890.125,185.3
15/5/2020 7:45,2000.142857,196.0857143
15/5/2020 7:45,2026.857143,198.7285714
15/5/2020 7:45,1897.142857,185.9714286
15/5/2020 7:45,1961.428571,192.2714286
15/5/2020 7:45,2050.571429,201.0285714
15/5/2020 7:45,1902.857143,186.5428571
15/5/2020 7:45,2043.5,200.325
15/5/2020 7:45,2060.125,201.9375
15/5/2020 7:45,1993.714286,195.4428571
15/5/2020 7:45,1783.142857,174.6428571
15/5/2020 8:00,3246,318.6714286
15/5/2020 8:00,2805.625,275.4625
15/5/2020 8:00,2736.125,268.625
15/5/2020 8:00,2741.5,269.15
15/5/2020 8:00,3208.875,315.05
15/5/2020 8:00,2879.625,282.675
15/5/2020 8:00,2779.5,272.8375
15/5/2020 8:00,2891.714286,283.9428571
15/5/2020 8:00,3132.625,307.5875
15/5/2020 8:00,2785.285714,273.4428571
15/5/2020 8:00,2816.25,276.4625
15/5/2020 8:00,2921.571429,286.8142857
15/5/2020 8:00,2916.375,286.3
15/5/2020 8:00,3172.142857,311.5142857
15/5/2020 8:00,2989.375,293.575
15/5/2020 8:00,2833.714286,278.1857143
15/5/2020 8:00,2996.875,294.3125
15/5/2020 8:00,3193,313.5375
15/5/2020 8:00,3142.857143,308.6428571
15/5/2020 8:00,3180.142857,312.3
15/5/2020 8:00,2844.625,279.2625
15/5/2020 8:00,2621,257.2571429
15/5/2020 8:15,3917.5,384.8375
15/5/2020 8:15,4560.428571,447.5
15/5/2020 8:15,4523.714286,443.9571429
15/5/2020 8:15,4146.285714,407.1
15/5/2020 8:15,5073,497.4142857
15/5/2020 8:15,4215.285714,413.8571429
15/5/2020 8:15,4968,487.2428571
15/5/2020 8:15,4347.25,426.7
15/5/2020 8:15,4023.428571,395.1857143
15/5/2020 8:15,4332.875,425.3625
15/5/2020 8:15,4617.142857,453.1
15/5/2020 8:15,3702.75,363.9125
15/5/2020 8:15,5294,518.9857143
15/5/2020 8:15,4205.8,413.02
15/5/2020 8:15,5152.571429,505.2571429
15/5/2020 8:15,5105.625,500.6625
15/5/2020 8:15,5169,506.8
15/5/2020 8:15,5404.714286,529.9285714
15/5/2020 8:15,4648.125,456.0125
15/5/2020 8:15,5082.875,498.5375
15/5/2020 8:15,4961.285714,486.6285714
15/5/2020 8:15,4485.5,440.0625
15/5/2020 8:30,4322,424.1285714
15/5/2020 8:30,4983.625,488.75
15/5/2020 8:30,4991.5,489.5875
15/5/2020 8:30,4695,460.675
15/5/2020 8:30,5605.625,549.4125
15/5/2020 8:30,4783.75,469.2375
15/5/2020 8:30,5060.25,496.25
15/5/2020 8:30,5405.285714,529.9142857
15/5/2020 8:30,5053.285714,495.4285714
15/5/2020 8:30,5234.428571,513.1571429
15/5/2020 8:30,4948.375,485.35
15/5/2020 8:30,4529.428571,444.4
15/5/2020 8:30,5338.875,523.4125
15/5/2020 8:30,4959.333333,486.4333333
15/5/2020 8:30,5177.625,507.6625
15/5/2020 8:30,5408.428571,530.2571429
15/5/2020 8:30,5472.5,536.425
15/5/2020 8:30,5063.125,496.4625
15/5/2020 8:30,5436.428571,532.9
15/5/2020 8:30,5280.285714,517.8428571
15/5/2020 8:30,5279.125,517.5875
15/5/2020 8:30,5101.285714,500.3285714
15/5/2020 8:45,4257.125,417.7875
15/5/2020 8:45,5141.857143,504.3428571
15/5/2020 8:45,5567.428571,545.7285714
15/5/2020 8:45,4845.428571,475.3285714
15/5/2020 8:45,3473.142857,341.2571429
15/5/2020 8:45,4865.142857,477.3428571
15/5/2020 8:45,5739.714286,562.6428571
15/5/2020 8:45,4101.5,402.7125
15/5/2020 8:45,3797.571429,373.0714286
15/5/2020 8:45,4670.625,458.25
15/5/2020 8:45,5279.428571,517.7142857
15/5/2020 8:45,4415.625,433.2
15/5/2020 8:45,3607.285714,354.4571429
15/5/2020 8:45,3442.571429,338.2
15/5/2020 8:45,4021.714286,394.9285714
15/5/2020 8:45,4131.5,405.675
15/5/2020 8:45,3493.857143,343.2714286
15/5/2020 8:45,3478.142857,341.8857143
15/5/2020 8:45,3475.5,341.5
15/5/2020 8:45,3504.125,344.2625
15/5/2020 8:45,4217.428571,414.0714286
15/5/2020 8:45,2978.75,292.4375
15/5/2020 9:00,5706.714286,559.2285714
15/5/2020 9:00,8229.25,805.325
15/5/2020 9:00,7681.875,752.0375
15/5/2020 9:00,8048,787.6625
15/5/2020 9:00,7378.428571,722.3
15/5/2020 9:00,7936.25,776.7625
15/5/2020 9:00,6262.375,613.55
15/5/2020 9:00,8235.857143,806.0428571
15/5/2020 9:00,8110,793.775
15/5/2020 9:00,8211.142857,803.6285714
15/5/2020 9:00,8274.875,809.8
15/5/2020 9:00,6829.428571,668.8571429
15/5/2020 9:00,7948,777.9375
15/5/2020 9:00,7889.571429,772.2857143
15/5/2020 9:00,8200,802.55
15/5/2020 9:00,8391,821.1285714
15/5/2020 9:00,7380.571429,722.6
15/5/2020 9:00,6981.875,683.7
15/5/2020 9:00,7251.714286,710
15/5/2020 9:00,7161.857143,701.2571429
15/5/2020 9:00,8404.25,822.45
15/5/2020 9:00,5085.857143,498.4714286
15/5/2020 9:15,4015.5,394.0125
15/5/2020 9:15,3541,347.9857143
15/5/2020 9:15,3170.142857,311.3857143
15/5/2020 9:15,3592.285714,352.8571429
15/5/2020 9:15,5938,581.825
15/5/2020 9:15,3690.428571,362.4571429
15/5/2020 9:15,2986,293.2285714
15/5/2020 9:15,4983.714286,488.8714286
15/5/2020 9:15,4756,466.3142857
15/5/2020 9:15,4134.857143,406.0571429
15/5/2020 9:15,3395.714286,333.6428571
15/5/2020 9:15,3834.25,376.325
15/5/2020 9:15,5278.857143,517.6
