DATE_TIME,MODULE_TEMPERATURE,IRRADIATION
15/5/2020 16:15,41.00743193,0.328896119
15/5/2020 16:30,41.28059067,0.344954196
15/5/2020 16:45,39.41907593,0.260346758
15/5/2020 17:00,36.82670364,0.166812741
15/5/2020 17:15,35.8522074,0.173898637
15/5/2020 17:30,34.3384004,0.08716189
15/5/2020 17:45,31.54853933,0.038403034
15/5/2020 18:00,30.225331,0.022544936
15/5/2020 18:15,28.6825074,0.009149945
15/5/2020 18:30,27.28599227,0.001841025
15/5/2020 18:45,25.96194653,0
15/5/2020 19:00,25.38531307,0
15/5/2020 19:15,25.2008464,0
15/5/2020 19:30,25.74526773,0.000125383
15/5/2020 19:45,22.5114056,0.00010022
15/5/2020 20:00,20.29072571,0
15/5/2020 20:15,20.73659667,0
15/5/2020 20:30,20.37541693,0
15/5/2020 20:45,20.31280513,0
15/5/2020 21:00,20.6512674,0
15/5/2020 21:15,20.6320862,0
15/5/2020 21:30,20.75869967,0
15/5/2020 21:45,20.91441667,0
15/5/2020 22:00,20.89570393,0
15/5/2020 22:15,20.73218587,0
15/5/2020 22:30,20.82985207,0
15/5/2020 22:45,21.07227567,0
15/5/2020 23:00,21.24131654,0
16/5/2020 2:00,20.072144,0
16/5/2020 2:15,19.9192038,0
16/5/2020 2:30,19.59269193,0
16/5/2020 2:45,19.6248698,0
16/5/2020 3:00,20.06520593,0
16/5/2020 3:15,20.11216013,0
16/5/2020 3:30,20.351884,0
16/5/2020 3:45,20.50589407,0
16/5/2020 4:00,20.81391043,0
16/5/2020 4:15,20.71264033,0
16/5/2020 4:30,20.72603773,0
16/5/2020 4:45,20.79640287,0
16/5/2020 5:00,20.6822592,0
16/5/2020 5:15,20.47236933,0
16/5/2020 5:30,20.76019287,0
16/5/2020 5:45,20.5434348,0.000147169
16/5/2020 6:00,20.25681407,0.006205959
16/5/2020 6:15,20.4303872,0.023633737
16/5/2020 6:30,21.195638,0.049514968
16/5/2020 6:45,22.18941033,0.079269643
16/5/2020 7:00,23.1112346,0.109037968
16/5/2020 7:15,24.24170127,0.138115452
16/5/2020 7:30,25.66848753,0.174117525
16/5/2020 7:45,27.93747607,0.243642806
16/5/2020 8:00,30.79129613,0.298052989
16/5/2020 8:15,33.0092104,0.338650411
16/5/2020 8:30,36.6061888,0.427548953
16/5/2020 8:45,38.89201073,0.470081485
16/5/2020 9:00,38.70590013,0.461185769
16/5/2020 9:15,39.34378447,0.41958991
16/5/2020 9:30,39.87995233,0.420493884
16/5/2020 9:45,41.82566533,0.540593679
16/5/2020 10:00,46.07265193,0.491453022
16/5/2020 10:15,44.468571,0.469728831
16/5/2020 10:30,48.962665,0.654436842
16/5/2020 10:45,50.154118,0.595521375
16/5/2020 11:00,49.15606887,0.575263897
16/5/2020 11:15,48.12385467,0.542374875
16/5/2020 11:30,46.51825533,0.493430553
16/5/2020 11:45,47.0438902,0.62278731
16/5/2020 12:00,50.09181933,0.662004302
16/5/2020 12:15,48.67528186,0.540425129
16/5/2020 12:30,50.44957047,0.76711941
16/5/2020 12:45,54.23274553,0.812240641
16/5/2020 13:00,52.8518024,0.636164586
16/5/2020 13:15,52.0534832,0.733243599
16/5/2020 13:30,49.747872,0.583864739
16/5/2020 13:45,47.2997298,0.502392484
16/5/2020 14:00,46.57489593,0.435684946
16/5/2020 14:15,47.82889013,0.595977137
16/5/2020 14:30,48.35548621,0.534500986
16/5/2020 14:45,46.20359727,0.514964407
16/5/2020 15:00,45.77020907,0.503626383
16/5/2020 15:15,45.84053753,0.419735824
16/5/2020 15:30,43.17009267,0.349962358
16/5/2020 15:45,39.81443887,0.261408532
16/5/2020 16:00,37.712012,0.227681253
16/5/2020 16:15,36.30115747,0.191869824
16/5/2020 16:30,35.77269607,0.175596984
16/5/2020 16:45,34.78123607,0.150128168
16/5/2020 17:00,33.73915807,0.133743208
16/5/2020 17:15,32.7458964,0.109053603
16/5/2020 17:30,31.59976787,0.079587311
16/5/2020 17:45,30.12416173,0.050450764
16/5/2020 18:00,28.36227433,0.026212863
16/5/2020 18:15,26.94033807,0.008812281
16/5/2020 18:30,25.9079486,0.00035945
16/5/2020 18:45,25.50321853,0
16/5/2020 19:00,25.37907214,0
16/5/2020 19:15,25.1996236,0
16/5/2020 19:30,25.1651774,0
16/5/2020 19:45,24.9509702,0
16/5/2020 20:00,24.4972452,0
16/5/2020 20:15,24.07971407,0
16/5/2020 20:30,23.82730513,0
16/5/2020 20:45,23.62220114,0
16/5/2020 21:00,23.32152507,0
16/5/2020 21:15,22.952588,0
16/5/2020 21:30,22.64899693,0
16/5/2020 21:45,22.43270273,0
16/5/2020 22:00,22.2860412,0
16/5/2020 22:15,22.0829142,0
16/5/2020 22:30,21.97715853,0
16/5/2020 22:45,22.05269729,0
16/5/2020 23:00,22.18635247,0
16/5/2020 23:15,22.2029236,0
16/5/2020 23:30,22.11262207,0
16/5/2020 23:45,21.81421107,0
17/5/2020 0:00,21.63149,0
17/5/2020 0:15,21.6482788,0
17/5/2020 0:30,21.48822633,0
17/5/2020 0:45,21.51564464,0
17/5/2020 1:00,21.53955707,0
17/5/2020 1:15,21.39526567,0
17/5/2020 1:30,21.87146944,0
17/5/2020 1:45,21.64628907,0
17/5/2020 2:00,21.33722527,0
17/5/2020 2:15,21.35768833,0
17/5/2020 2:30,21.38264987,0
17/5/2020 2:45,21.25517264,0
17/5/2020 3:00,21.50079127,0
17/5/2020 3:15,21.4639018,0
17/5/2020 3:30,20.87708947,0
17/5/2020 3:45,20.8091066,0
17/5/2020 4:00,20.7552002,0
17/5/2020 4:15,20.88553047,0
17/5/2020 4:30,21.15483607,0
17/5/2020 4:45,21.0750916,0
17/5/2020 5:00,20.84764007,0
17/5/2020 5:15,20.91312521,0
17/5/2020 5:30,21.07022893,0
17/5/2020 5:45,21.22639153,0.000333455
17/5/2020 6:00,21.41633907,0.004784626
17/5/2020 6:15,21.68954673,0.012349708
17/5/2020 6:30,21.89033827,0.034180881
17/5/2020 6:45,22.59763193,0.067904608
17/5/2020 7:00,23.8324564,0.106996056
17/5/2020 7:15,25.83404733,0.196433397
17/5/2020 7:30,27.4991695,0.221922492
17/5/2020 7:45,30.97835493,0.322464755
17/5/2020 8:00,34.63271467,0.378702412
17/5/2020 8:15,37.81797673,0.383550269
17/5/2020 8:30,40.32618213,0.416975347
17/5/2020 8:45,44.45619293,0.561811632
17/5/2020 9:00,48.176432,0.576084459
17/5/2020 9:15,45.11740971,0.441706429
17/5/2020 9:30,46.90497853,0.626964662
17/5/2020 9:45,49.9406148,0.772358071
17/5/2020 10:00,52.08946933,0.753537445
17/5/2020 10:15,48.93250113,0.717545169
17/5/2020 10:30,50.7184002,0.685881602
17/5/2020 10:45,55.4462772,0.855109075
17/5/2020 11:00,55.28936173,0.812389053
17/5/2020 11:15,60.20856953,0.997903636
17/5/2020 11:30,63.14558157,0.97745754
17/5/2020 11:45,61.8019916,0.869908956
17/5/2020 12:00,56.10107627,0.635450962
17/5/2020 12:15,55.0942282,0.783589389
17/5/2020 12:30,56.4158632,0.669670513
17/5/2020 12:45,56.55667753,0.837124353
17/5/2020 13:00,53.80755813,0.422498875
17/5/2020 13:15,43.3909484,0.451771234
17/5/2020 13:30,54.2896504,0.742889743
17/5/2020 13:45,52.02791714,0.625084994
17/5/2020 14:00,55.32990507,0.697772575
17/5/2020 14:15,47.85390453,0.431178431
17/5/2020 14:30,44.90596927,0.315089903
17/5/2020 14:45,47.63582767,0.659827118
17/5/2020 15:00,54.05481967,0.683636201
17/5/2020 15:15,49.98867167,0.510241673
17/5/2020 15:30,49.41860521,0.590900486
17/5/2020 15:45,43.38971593,0.289312882
17/5/2020 16:00,44.04532647,0.453365883
17/5/2020 16:15,39.52693836,0.338433116
17/5/2020 16:30,36.2766234,0.291312887
17/5/2020 16:45,35.6045024,0.257869254
17/5/2020 17:00,32.94330453,0.14100155
17/5/2020 17:15,30.6336732,0.117034171
17/5/2020 17:30,29.47836743,0.094512842
17/5/2020 17:45,27.917517,0.061722936
17/5/2020 18:00,26.4137554,0.023625548
17/5/2020 18:15,25.3737672,0.010367788
17/5/2020 18:30,25.04768067,0.00083712
17/5/2020 18:45,24.61709587,0
17/5/2020 19:00,24.0412028,0
17/5/2020 19:15,24.02473347,0
17/5/2020 19:30,24.07766727,0
17/5/2020 19:45,24.16028707,0
17/5/2020 20:00,24.32260127,0
17/5/2020 20:15,23.83279847,0
17/5/2020 20:30,23.78933507,0
17/5/2020 20:45,24.1300782,0
17/5/2020 21:00,24.566923,0
17/5/2020 21:15,21.09329027,0
17/5/2020 21:30,20.427958,0
17/5/2020 21:45,20.37712093,0
17/5/2020 22:00,20.449766,0
17/5/2020 22:15,20.511558,0
17/5/2020 22:30,20.63365873,0
17/5/2020 22:45,20.69088327,0
17/5/2020 23:00,20.5905884,0
17/5/2020 23:15,20.6353922,0
17/5/2020 23:30,20.63249327,0
17/5/2020 23:45,20.56311471,0
18/5/2020 0:00,20.59939973,0
18/5/2020 0:15,20.47596227,0
18/5/2020 0:30,20.531305,0
18/5/2020 0:45,20.53331707,0
18/5/2020 1:00,20.48064787,0
18/5/2020 1:15,20.38562407,0
18/5/2020 1:30,20.376831,0
18/5/2020 1:45,20.3931762,0
18/5/2020 2:00,20.333884,0
18/5/2020 2:15,20.224764,0
18/5/2020 2:30,20.224632,0
18/5/2020 2:45,20.25803233,0
18/5/2020 3:00,20.34683027,0
18/5/2020 3:15,20.8456686,0
18/5/2020 3:30,21.00739133,0
18/5/2020 3:45,20.86159873,0
18/5/2020 4:00,20.88282673,0
18/5/2020 4:15,20.36523033,0
18/5/2020 4:30,19.75568707,0
18/5/2020 4:45,19.47753107,0
18/5/2020 5:00,19.77851767,0
18/5/2020 5:15,20.065865,0
18/5/2020 5:30,20.01042267,0
18/5/2020 5:45,19.97623313,0.000519966
18/5/2020 6:00,20.28832387,0.008594149
18/5/2020 6:15,20.859558,0.028366829
18/5/2020 6:30,21.56044657,0.053956136
18/5/2020 6:45,22.11884373,0.080550228
18/5/2020 7:00,23.14069627,0.117545573
18/5/2020 7:15,25.31902047,0.187030046
18/5/2020 7:30,28.3609558,0.244623029
18/5/2020 7:45,29.0602518,0.119259876
18/5/2020 8:00,26.9630168,0.082955804
18/5/2020 8:15,26.20634773,0.089748178
18/5/2020 8:30,26.8290996,0.118092295
18/5/2020 8:45,27.599182,0.124644065
18/5/2020 9:00,27.86075853,0.115434983
18/5/2020 9:15,27.50717767,0.110408298
18/5/2020 9:30,27.19713127,0.09638069
18/5/2020 9:45,26.63055,0.099295162
18/5/2020 10:00,26.81340947,0.112813087
18/5/2020 10:15,27.24008373,0.142246735
18/5/2020 10:30,28.83434853,0.20888875
18/5/2020 10:45,32.96467593,0.374390925
18/5/2020 11:00,37.5372804,0.434904685
18/5/2020 11:15,39.55242313,0.484750587
18/5/2020 11:30,38.92812507,0.351465055
18/5/2020 11:45,37.6112162,0.414883193
18/5/2020 12:00,41.3690166,0.562312991
18/5/2020 12:15,46.14880593,0.603215169
18/5/2020 12:30,45.97044667,0.593243723
18/5/2020 12:45,44.0610454,0.551129845
18/5/2020 13:00,45.00250027,0.567369825
18/5/2020 13:15,43.86432764,0.722826824
18/5/2020 13:30,49.5876018,0.806846928
18/5/2020 13:45,52.84501127,0.97148052
18/5/2020 14:00,53.9367392,0.723553221
18/5/2020 14:15,42.51535053,0.344136892
18/5/2020 14:30,39.45489507,0.453461884
18/5/2020 14:45,38.819875,0.438681375
18/5/2020 15:00,41.94669767,0.547869178
18/5/2020 15:15,42.82454407,0.555787044
18/5/2020 15:30,43.82351471,0.52508064
18/5/2020 15:45,43.05421947,0.496169466
18/5/2020 16:00,40.7451396,0.412797453
18/5/2020 16:15,37.63392773,0.299364092
18/5/2020 16:30,34.6317082,0.256806571
18/5/2020 16:45,32.78221633,0.197191599
18/5/2020 17:00,30.85439253,0.149280075
18/5/2020 17:15,29.21453033,0.110969012
18/5/2020 17:30,27.81455536,0.077580451
18/5/2020 17:45,26.49233807,0.050966364
18/5/2020 18:00,25.3468934,0.030790156
18/5/2020 18:15,24.41195067,0.013907364
18/5/2020 18:30,23.71588747,0.0019181
18/5/2020 18:45,23.3245056,0
18/5/2020 19:00,23.18553867,0
18/5/2020 19:15,23.09755253,0
18/5/2020 19:30,23.02815967,0
18/5/2020 19:45,22.99632967,0
18/5/2020 20:00,22.61223907,0
18/5/2020 20:15,21.92688407,0
18/5/2020 20:30,21.94336347,0
18/5/2020 20:45,21.72869253,0
18/5/2020 21:00,21.56317947,0
18/5/2020 21:15,21.52640393,0
18/5/2020 21:30,21.49699907,0
18/5/2020 21:45,21.16139933,0
18/5/2020 22:00,20.913444,0
18/5/2020 22:15,20.75988114,0
18/5/2020 22:30,20.73205367,0
18/5/2020 22:45,20.72792367,0
18/5/2020 23:00,20.8693136,0
18/5/2020 23:15,21.08595573,0
18/5/2020 23:30,20.81638587,0
18/5/2020 23:45,20.6383708,0
19/5/2020 0:00,20.60990593,0
19/5/2020 0:15,20.52987657,0
19/5/2020 0:30,20.4879678,0
19/5/2020 0:45,20.4848938,0
19/5/2020 1:00,20.58671073,0
19/5/2020 1:15,20.62707733,0
19/5/2020 1:30,20.69703187,0
19/5/2020 1:45,20.7254476,0
19/5/2020 2:00,20.750472,0
19/5/2020 2:15,20.77135579,0
19/5/2020 2:30,20.8114706,0
19/5/2020 2:45,20.8492228,0
19/5/2020 3:00,20.8419148,0
19/5/2020 3:15,20.79196993,0
19/5/2020 3:30,20.81230067,0
19/5/2020 3:45,20.8081972,0
19/5/2020 4:00,20.7709128,0
19/5/2020 4:15,20.85324321,0
19/5/2020 4:30,20.8823874,0
19/5/2020 4:45,20.983366,0
19/5/2020 5:00,21.25187373,0
19/5/2020 5:15,21.2198508,0
19/5/2020 5:30,20.93427533,0
19/5/2020 5:45,21.20465293,0.000318318
19/5/2020 6:00,21.91976527,0.004313752
19/5/2020 6:15,22.34245743,0.009697122
19/5/2020 6:30,22.55323487,0.012650073
19/5/2020 6:45,22.9655782,0.046752242
19/5/2020 7:00,24.97640393,0.172012464
19/5/2020 7:15,27.03367107,0.187506619
19/5/2020 7:30,29.58163647,0.18865498
19/5/2020 7:45,31.10614627,0.235115639
19/5/2020 8:00,30.78227753,0.131211553
19/5/2020 8:15,30.10746564,0.194091544
19/5/2020 8:30,33.97249173,0.2977888
19/5/2020 8:45,34.81573467,0.273515047
19/5/2020 9:00,36.85808507,0.386892012
19/5/2020 9:15,39.63697713,0.424118103
19/5/2020 9:30,45.7407144,0.646547489
19/5/2020 9:45,46.13010867,0.526110615
19/5/2020 10:00,43.14886267,0.492165963
19/5/2020 10:15,43.05118657,0.592493581
19/5/2020 10:30,44.39553447,0.511036221
19/5/2020 10:45,43.8632324,0.601559176
19/5/2020 11:00,48.01419867,0.813000858
19/5/2020 11:15,47.685272,0.499473274
19/5/2020 11:30,40.72512413,0.283390025
19/5/2020 12:30,49.07784,0.73832813
19/5/2020 12:45,51.4083098,0.835832152
19/5/2020 13:00,51.84774173,0.701943301
19/5/2020 13:15,49.460659,0.547354847
19/5/2020 13:30,44.5125144,0.530693649
19/5/2020 13:45,48.13686327,0.721258494
19/5/2020 14:00,49.1889056,0.644802365
19/5/2020 14:15,49.456279,0.682421116
19/5/2020 14:30,50.3594666,0.730578768
19/5/2020 14:45,50.099892,0.702796554
19/5/2020 15:00,46.65866707,0.527470392
19/5/2020 15:15,43.3170714,0.432471065
19/5/2020 15:30,40.8995442,0.450067605
19/5/2020 15:45,40.82955953,0.379865905
19/5/2020 16:00,40.70181653,0.461575615
19/5/2020 16:15,41.1940265,0.390415037
19/5/2020 16:30,39.18270073,0.328667841
19/5/2020 16:45,36.96112067,0.263936741
19/5/2020 17:00,34.4538818,0.189260894
19/5/2020 17:15,31.82115473,0.127806749
19/5/2020 17:30,29.98121347,0.08722808
19/5/2020 17:45,28.5470478,0.037750824
19/5/2020 18:00,25.42619827,0.001575294
19/5/2020 18:15,22.07221267,0.000328634
19/5/2020 18:30,20.73624307,0
19/5/2020 18:45,20.73757527,1.60E-05
19/5/2020 19:00,20.74547933,0
19/5/2020 19:15,20.68572393,0
19/5/2020 19:30,20.47412927,0
19/5/2020 19:45,20.33348573,0
19/5/2020 20:00,20.06214393,0
19/5/2020 20:15,20.22864187,0
19/5/2020 20:30,20.62076813,0
19/5/2020 20:45,21.101176,0
19/5/2020 21:00,21.44992936,0
19/5/2020 21:15,21.4630168,0
19/5/2020 21:30,21.38899133,0
19/5/2020 21:45,21.24833567,0
19/5/2020 22:00,21.18211053,0
19/5/2020 22:15,21.558252,0
19/5/2020 22:30,21.31796673,0
19/5/2020 22:45,21.10627453,0
19/5/2020 23:00,20.72144773,0
19/5/2020 23:15,20.36806814,0
19/5/2020 23:30,20.3267742,0
19/5/2020 23:45,20.2964478,0
20/5/2020 0:00,20.11112267,0
20/5/2020 0:15,20.1101744,0
20/5/2020 0:30,20.21119187,0
20/5/2020 0:45,20.01264653,0
20/5/2020 1:00,20.03607173,0
20/5/2020 1:15,19.99805779,0
20/5/2020 1:30,19.7206116,0
20/5/2020 1:45,19.79517013,0
20/5/2020 2:00,19.72852167,0
20/5/2020 2:15,19.43995967,0
20/5/2020 2:30,19.38235853,0
20/5/2020 2:45,19.3043924,0
20/5/2020 3:00,19.33031207,0
20/5/2020 3:15,19.45787921,0
20/5/2020 3:30,19.52385047,0
20/5/2020 3:45,19.497703,0
20/5/2020 4:00,19.5210266,0
20/5/2020 4:15,19.55076907,0
20/5/2020 4:30,19.46474613,0
20/5/2020 4:45,19.3471294,0
20/5/2020 5:00,19.16896553,0
20/5/2020 5:15,19.14583533,0
20/5/2020 5:30,18.82454336,0
20/5/2020 5:45,18.49234007,1.47E-05
20/5/2020 6:00,18.81170033,0.009011726
20/5/2020 6:15,19.53730067,0.032105555
20/5/2020 6:30,20.09438087,0.051038103
20/5/2020 6:45,20.62310193,0.071391635
20/5/2020 7:00,21.7430604,0.132038856
20/5/2020 7:15,23.89643347,0.198912893
20/5/2020 7:30,26.33118107,0.264012418
20/5/2020 7:45,28.7693056,0.325195026
20/5/2020 8:00,31.939571,0.390584805
20/5/2020 8:15,35.99217127,0.437920279
20/5/2020 8:30,38.25235613,0.498367802
20/5/2020 8:45,40.39654947,0.510469781
20/5/2020 9:00,41.65764953,0.575073805
20/5/2020 9:15,43.72293527,0.610246151
20/5/2020 9:30,44.10720627,0.637412279
20/5/2020 9:45,46.54200971,0.700142781
20/5/2020 10:00,48.34034807,0.751681445
20/5/2020 10:15,49.19147753,0.809669579
20/5/2020 10:30,51.54958113,0.809150429
20/5/2020 10:45,51.4764992,0.81481982
20/5/2020 11:00,52.12607433,0.848850921
20/5/2020 11:15,53.64847207,0.900069661
20/5/2020 11:30,54.3455892,0.93859401
20/5/2020 11:45,56.65431327,0.912929421
20/5/2020 12:00,56.80053313,0.966185457
20/5/2020 12:15,58.69564164,0.975161304
20/5/2020 12:30,59.36714047,0.967890089
20/5/2020 12:45,58.6883928,0.966922209
20/5/2020 13:00,56.83325393,0.89780282
20/5/2020 13:15,56.27651418,0.902461681
20/5/2020 17:30,31.839508,0.136164155
20/5/2020 17:45,31.0937296,0.111932491
20/5/2020 18:00,29.6948792,0.060132061
20/5/2020 18:15,27.48501573,0.026352906
20/5/2020 18:30,25.83340653,0.004733932
20/5/2020 18:45,24.68879464,9.92E-05
20/5/2020 19:00,24.04706413,0
20/5/2020 19:15,23.7664206,0
20/5/2020 19:30,23.3778504,0
20/5/2020 19:45,23.00669147,0
20/5/2020 20:00,22.6908204,0
20/5/2020 20:15,22.42902427,0
20/5/2020 20:30,22.43654993,0
20/5/2020 20:45,22.31530367,0
20/5/2020 21:00,22.040122,0
20/5/2020 21:15,22.0092996,0
20/5/2020 21:30,21.87760213,0
20/5/2020 21:45,21.57032993,0
20/5/2020 22:00,21.52067467,0
20/5/2020 22:15,21.519643,0
20/5/2020 22:30,21.462666,0
20/5/2020 22:45,21.26999327,0
20/5/2020 23:00,21.02411757,0
20/5/2020 23:15,20.78639927,0
20/5/2020 23:30,20.5728825,0
20/5/2020 23:45,20.62210293,0
21/5/2020 0:00,20.584137,0
21/5/2020 0:15,20.230347,0
21/5/2020 0:30,20.17994167,0
21/5/2020 7:45,30.40324264,0.322396049
21/5/2020 8:00,33.11916907,0.364678181
21/5/2020 8:15,36.010386,0.396035358
21/5/2020 8:30,39.48617747,0.454001259
21/5/2020 8:45,42.19290773,0.558310909
21/5/2020 9:00,45.974644,0.630282837
21/5/2020 9:15,48.74574721,0.676448222
21/5/2020 9:30,49.733946,0.732597133
21/5/2020 9:45,51.029305,0.772237975
21/5/2020 10:00,53.51720187,0.70056636
21/5/2020 10:15,46.86501033,0.504322327
21/5/2020 10:30,51.68042807,0.815426971
21/5/2020 10:45,51.79728807,0.754716712
21/5/2020 11:00,53.29230753,0.723534329
21/5/2020 11:15,56.4438975,1.038991363
21/5/2020 11:30,61.4558144,1.033489497
21/5/2020 11:45,60.050757,0.887761896
21/5/2020 12:00,57.4164388,0.892777234
21/5/2020 12:15,58.6477848,0.887957537
21/5/2020 12:30,50.88379927,0.580134363
21/5/2020 12:45,51.88567107,0.746643901
21/5/2020 13:00,54.4914426,0.800469607
21/5/2020 13:15,55.91095173,0.961819957
21/5/2020 13:30,57.42826607,0.776466954
21/5/2020 13:45,55.6965108,0.861283269
21/5/2020 14:00,56.43004773,0.741254446
21/5/2020 14:15,50.85092773,0.632901332
21/5/2020 14:30,47.85040473,0.458560692
21/5/2020 14:45,46.1821414,0.613399808
21/5/2020 15:00,52.99154247,0.740920525
21/5/2020 15:15,46.44251507,0.355912937
21/5/2020 15:30,46.25483693,0.563544357
21/5/2020 15:45,45.1495198,0.374292961
21/5/2020 16:00,40.34497667,0.273557416
21/5/2020 16:15,37.6285684,0.239682863
21/5/2020 16:30,37.02485793,0.301570481
21/5/2020 16:45,36.39902313,0.165297124
21/5/2020 17:00,31.90951321,0.070541486
21/5/2020 17:15,29.72202553,0.050016953
21/5/2020 17:30,28.57368787,0.039089017
21/5/2020 17:45,27.82638767,0.029371944
21/5/2020 18:00,26.89247027,0.021287069
21/5/2020 18:15,26.27160233,0.010050886
21/5/2020 18:30,25.8546652,0.001567846
21/5/2020 18:45,25.1958414,0
21/5/2020 19:00,24.62852907,0
21/5/2020 19:15,24.16471133,0
21/5/2020 19:30,23.83236693,0
21/5/2020 19:45,23.48216953,0
21/5/2020 20:00,23.28639527,0
21/5/2020 20:15,23.0924662,0
21/5/2020 20:30,22.87989927,0
21/5/2020 20:45,22.62053027,0
21/5/2020 21:00,22.33595993,0
21/5/2020 21:15,22.16589129,0
21/5/2020 21:30,22.09616913,0
21/5/2020 21:45,22.03935133,0
21/5/2020 22:00,21.81981607,0
21/5/2020 22:15,21.67491867,0
21/5/2020 22:30,21.48619987,0
21/5/2020 22:45,21.37076227,0
21/5/2020 23:00,21.3030558,0
21/5/2020 23:15,21.19687979,0
21/5/2020 23:30,21.12692267,0
21/5/2020 23:45,21.1551208,0
22/5/2020 0:00,21.23520507,0
22/5/2020 0:15,21.1929544,0
22/5/2020 0:30,21.1975178,0
22/5/2020 0:45,21.23848887,0
22/5/2020 1:00,21.83555171,0
22/5/2020 1:15,22.2376994,0
22/5/2020 1:30,22.08408613,0
22/5/2020 1:45,22.2411336,0
22/5/2020 2:00,22.39247847,0
22/5/2020 2:15,22.4551962,0
22/5/2020 2:30,22.28741647,0
22/5/2020 2:45,22.12250857,0
22/5/2020 3:00,21.8402384,0
22/5/2020 3:15,21.3520304,0
22/5/2020 3:30,21.29458413,0
22/5/2020 3:45,21.33285307,0
22/5/2020 4:00,21.26751513,0
22/5/2020 4:15,21.39312933,0
22/5/2020 4:30,21.45325513,0
22/5/2020 4:45,21.42293871,0
22/5/2020 5:00,21.4030904,0
22/5/2020 5:15,21.44707027,0
22/5/2020 5:30,21.408598,0
22/5/2020 5:45,21.3380066,0.001067307
22/5/2020 6:00,21.6110514,0.016854856
22/5/2020 6:15,22.20320013,0.040360721
22/5/2020 6:30,22.82350867,0.064661082
22/5/2020 6:45,23.90778236,0.085898605
22/5/2020 7:00,24.7448954,0.110891747
22/5/2020 7:15,28.02674967,0.279003775
22/5/2020 7:30,32.1630228,0.355994999
22/5/2020 7:45,33.83913527,0.345441543
22/5/2020 8:00,35.56281313,0.392917891
22/5/2020 8:15,37.18839533,0.358506273
22/5/2020 8:30,32.83658064,0.188461807
22/5/2020 8:45,32.38037547,0.267094077
22/5/2020 9:00,35.6540122,0.37300119
22/5/2020 9:15,37.5282734,0.386081257
22/5/2020 9:30,39.8739748,0.438586439
22/5/2020 9:45,39.33653373,0.375921951
22/5/2020 10:00,42.06701467,0.542687413
22/5/2020 10:15,42.9675394,0.63854485
22/5/2020 10:30,44.68885371,0.415651644
22/5/2020 10:45,42.7483944,0.709146549
22/5/2020 11:00,50.2482484,0.608488516
22/5/2020 11:15,44.39048453,0.553059376
